seconds,connectivity,block:block_bio_backmerge,block:block_dirty_buffer,block:block_getrq,block:block_unplug,clk:clk_set_rate,cpu-migrations,cs,fib:fib_table_lookup,filemap:mm_filemap_add_to_page_cache,ipi:ipi_raise,irq:softirq_entry,jbd2:jbd2_start_commit,kmem:kfree,kmem:kmem_cache_alloc,kmem:mm_page_alloc,kmem:mm_page_alloc_zone_locked,kmem:mm_page_free,kmem:mm_page_pcpu_drain,mmc:mmc_request_start,page-faults,pagemap:mm_lru_insertion,qdisc:qdisc_dequeue,random:get_random_bytes,random:urandom_read,rpm:rpm_resume,rpm:rpm_suspend,skb:consume_skb,skb:kfree_skb,skb:skb_copy_datagram_iovec,sock:inet_sock_set_state,tcp:tcp_probe,timer:timer_start,workqueue:workqueue_activate_work,writeback:global_dirty_state,writeback:sb_clear_inode_writeback,writeback:wbc_writepage,writeback:writeback_dirty_inode,writeback:writeback_dirty_inode_enqueue,writeback:writeback_pages_written,writeback:writeback_single_inode,writeback:writeback_write_inode,writeback:writeback_written,label
5.011191653,1,0,0,0,0,0,2,572501,28,0,525,4883,0,23348,1896,249,15,256,0,5,302,111,219,4,7,127,12,253,34,30,0,81,362,71,1,0,0,5,0,1,0,0,1,14.0
5.010510583,1,9,426,2,1,0,18,586865,106,55,2961,6382,1,24206,10867,2351,543,2351,63,9,4775,1671,327,27,44,234,15,456,83,20,17,94,578,84,2,0,0,495,5,1,0,0,1,11.0
5.013888518,1,0,0,0,0,0,6,284180,337,0,1907,3860,0,16337,4147,2615,2136,2620,63,4,950,268,217,4,6,124,10,1032,37,667,0,13,334,77,1,0,0,10,0,1,0,0,1,7.0
5.010323289,1,0,0,0,0,2,3,573637,3,0,535,5279,0,24008,5677,1069,414,1082,189,5,2380,805,217,9,45,130,12,243,33,32,0,89,399,67,1,0,0,20,0,1,0,0,1,1.0
5.010949413,1,0,0,0,0,0,83,278401,508,0,2377,4724,0,16760,3992,2271,1661,2284,0,5,930,266,395,4,7,215,12,838,38,211,0,14,350,76,1,0,0,259,0,1,0,0,1,2.0
5.010977271,1,5,5,2,1,0,169,274174,507,2,2579,4599,1,16457,2025,1881,1785,1859,0,9,53,22,387,0,6,215,15,827,40,208,0,11,357,90,1,0,0,252,0,1,0,0,1,2.0
5.010378638,1,5,5,2,1,0,55,304596,511,2,2534,4623,1,17164,7033,2978,1750,3001,189,9,2523,956,391,11,45,221,15,842,43,221,0,11,361,83,1,0,0,273,1,1,0,0,1,3.0
5.010227086,1,5,5,3,2,0,5,638350,2,2,2927,4691,1,23260,3017,456,86,457,63,11,902,267,205,4,5,124,15,217,21,11,0,79,376,76,3,1,0,9,1,1,2,2,3,1.0
5.010239886,1,0,0,1,1,0,53,323131,509,0,2505,4876,0,17626,8365,3110,1773,3109,189,7,3268,1046,399,13,45,218,13,843,37,223,0,20,382,73,1,3,6,272,0,1,1,0,2,3.0
5.01111171,1,5,5,3,2,0,15,269345,510,2,2572,4665,1,16711,3903,5283,1927,5358,126,11,3919,3268,391,4,6,221,15,830,33,206,0,12,355,89,3,1,0,259,1,1,2,2,3,2.0
5.010098623,1,0,0,0,0,0,2,640854,3,0,2613,5999,0,19530,1745,65,14,86,0,107,7,5,179,0,5,163,12,283,21,69,0,71,678,98,1,0,0,4,0,1,0,0,1,9.0
5.010532906,1,0,0,0,0,0,5,572137,15,0,2886,4933,0,23438,2477,235,78,247,0,4,773,129,215,2,5,123,9,235,20,19,0,86,371,56,1,0,0,4,0,1,0,0,1,14.0
5.010423669,1,0,0,0,0,0,16,280062,343,0,2042,4201,0,16815,6347,3129,2184,3114,63,4,2372,810,233,10,45,136,10,960,31,585,0,18,360,78,1,0,0,23,0,1,0,0,1,5.0
5.010517651,1,0,0,0,0,0,9,279378,337,0,1875,3934,0,16169,3872,2597,2199,2596,0,5,905,264,209,4,5,126,11,1018,26,660,0,10,330,67,1,0,0,5,0,1,0,0,1,7.0
5.01160161,1,0,0,0,0,0,59,292449,504,0,2650,4957,0,17792,8461,3161,2096,3155,252,118,3289,1073,403,14,45,285,9,940,36,273,0,21,525,115,1,0,0,265,0,1,0,0,1,3.0
5.010397907,1,0,0,0,0,0,3,237356,334,0,2033,3707,0,15924,1984,2227,2105,2248,0,5,41,5,209,0,5,122,12,1019,32,663,0,10,319,69,1,0,0,6,0,1,0,0,1,7.0
5.011737879,1,0,0,0,0,0,9,276721,347,0,2110,4357,0,16486,4769,2734,2112,2731,0,5,1304,440,261,5,8,149,12,987,40,600,11,50,372,73,1,0,0,11,0,1,0,0,1,5.0
5.011712099,1,0,0,0,0,0,8,481348,3,0,2689,4509,0,22751,3543,660,155,626,0,16,1140,406,23,8,6,34,12,88,32,59,0,11,246,77,1,0,0,63,0,1,0,0,1,10.0
5.010534148,1,5,5,2,1,10,22,355269,332,2,2190,3982,1,16734,7041,3507,2514,3541,315,9,2522,964,209,11,45,126,16,1199,31,847,0,11,368,87,1,0,0,20,0,1,0,0,1,4.0
5.011027062,1,0,0,0,0,0,91,256600,513,0,2441,5167,0,17733,8770,3356,1943,3241,189,5,3486,1196,421,13,47,232,11,868,39,235,4,36,407,78,1,5,5,275,0,1,1,0,2,2.0
5.010508209,1,5,5,3,2,2,6,581313,14,2,604,5201,1,24113,6058,1241,430,1237,126,117,2627,901,211,13,44,188,14,336,23,90,0,88,550,130,3,1,0,24,1,1,2,2,3,1.0
5.010349431,1,0,0,0,0,0,3,459332,2,0,432,4195,0,22356,2680,477,78,459,0,5,886,308,23,4,5,29,12,35,21,11,0,9,220,68,1,0,0,57,0,1,0,0,1,10.0
5.014986633,1,0,0,0,0,0,1,583484,3,0,604,4897,0,23062,932,73,70,77,63,5,53,13,205,0,5,124,12,217,20,10,0,79,359,62,1,0,0,2,0,1,0,0,1,1.0
5.010622035,1,0,0,0,0,0,40,304953,426,0,2216,4843,0,16426,12585,7927,6391,3808,1008,5,8368,5912,309,5,9,172,12,787,38,256,0,13,398,70,1,5,5,134,0,1,1,0,2,8.0
5.010248158,1,0,0,0,0,12,3,363059,328,0,1898,3649,0,15976,1837,2283,2168,2314,126,5,5,5,207,0,5,121,11,1178,22,831,0,10,344,79,1,0,0,3,0,1,0,0,1,4.0
5.010369627,1,0,0,0,0,0,4,283627,342,0,2020,3883,0,15993,2001,2153,2030,2138,0,5,82,5,221,1,5,128,12,1033,32,662,0,10,323,78,1,0,0,5,0,1,0,0,1,8.0
5.010297114,1,0,0,0,0,0,24,241345,341,0,2122,4253,0,16991,8161,3503,2319,3495,189,5,3243,1076,225,13,44,134,11,941,28,577,0,17,361,75,1,0,0,28,0,1,0,0,1,8.0
5.010020372,1,0,0,0,0,12,18,361538,371,0,2069,3726,0,16370,2153,2315,2122,2317,63,5,43,6,241,0,6,138,12,1271,29,847,0,13,372,76,1,0,0,7,0,1,0,0,1,4.0
5.010572803,1,5,5,3,2,0,6,606398,2,2,2510,6067,1,20152,4337,472,84,468,63,10,992,259,183,5,5,115,14,198,28,17,0,74,550,79,3,4,3,11,1,1,3,2,3,13.0
5.010685549,1,6,6,3,2,0,18,188541,341,2,2047,3819,1,16650,5136,3376,2717,7632,4536,41,1633,695,223,7,45,150,15,1344,30,1007,0,11,381,90,3,1,0,22,1,1,2,2,3,8.0
5.014198995,1,0,0,0,0,0,2,585927,2,0,462,4876,0,22508,2981,510,15,470,0,5,918,312,23,4,6,29,12,39,31,16,0,11,227,68,1,0,0,61,0,1,0,0,1,10.0
5.010473826,1,9,409,2,1,0,27,594252,94,54,1130,6329,1,23842,14342,2906,941,2925,756,8,6248,2050,297,33,44,214,14,421,82,23,18,97,554,78,2,0,0,478,5,1,0,0,1,11.0
5.016214284,1,0,0,1,1,0,21,271252,343,0,594,4276,0,16703,7103,3307,2491,3394,189,6,2564,959,227,11,45,131,12,1050,39,677,0,13,348,77,1,1,0,26,0,1,1,1,2,6.0
5.011682542,1,0,0,0,0,0,18,278442,343,0,599,4251,0,16375,4944,2946,2431,2950,63,29,1657,709,219,7,44,139,11,1052,34,679,0,10,373,81,1,5,5,24,0,1,1,0,2,6.0
5.012210637,1,7,7,2,1,4,19,324864,338,2,2231,3900,1,16521,5175,3113,2562,3135,189,9,1641,703,211,7,45,126,15,1204,37,849,0,11,351,83,1,0,0,21,0,1,0,0,1,4.0
5.011443318,1,0,0,0,0,0,7,287216,340,0,2024,4273,0,16697,3602,2403,2261,2403,63,131,750,149,223,2,7,199,11,1123,33,711,0,21,499,113,1,0,0,4,0,1,0,0,1,7.0
5.009915364,1,0,0,0,0,0,5,663146,2,0,1535,6384,0,22933,1176,71,8,83,0,5,19,5,207,0,98,121,12,219,23,12,0,83,582,59,1,0,0,3,0,1,0,0,1,12.0
5.010374584,1,9,427,2,1,0,25,564765,115,57,2557,6350,1,24987,12444,2525,741,2538,441,9,5511,1791,369,29,44,270,16,534,82,24,16,120,587,84,2,8,8,497,6,1,1,0,2,11.0
5.010271728,1,6,6,2,1,12,18,364411,339,2,2116,3815,1,16265,2202,2299,2163,2309,0,8,41,20,226,0,5,133,13,1213,32,842,0,12,364,82,1,0,0,5,0,1,0,0,1,8.0
5.011830708,1,0,0,0,0,0,151,272065,505,0,2570,4865,0,16957,6735,3032,2060,3048,63,5,2564,947,385,11,44,210,12,828,33,216,0,9,366,75,1,0,0,279,0,1,0,0,1,2.0
5.010314636,1,0,0,0,0,0,20,280564,339,0,2056,4102,0,16221,4719,2952,2179,2951,126,5,1639,705,221,7,45,132,11,943,30,579,0,11,352,77,1,0,0,21,0,1,0,0,1,8.0
5.010241598,1,0,0,0,0,0,4,628494,5,0,2620,5683,0,19842,2302,222,83,243,63,95,275,105,179,4,5,159,12,279,21,67,0,70,670,102,1,0,0,3,0,1,0,0,1,9.0
5.01054627,1,7,263,4,3,0,5,607287,3,3,480,4855,1,22810,3396,450,21,461,63,13,912,265,203,4,5,125,18,220,21,15,0,78,388,86,3,2,0,268,2,1,3,3,3,13.0
5.011673369,1,5,5,2,1,0,1,588331,3,2,461,4593,1,22183,808,105,64,84,0,9,4,58,21,0,5,36,16,36,27,13,0,10,224,75,1,5,5,54,1,1,1,0,2,10.0
5.010561622,1,0,0,0,0,0,28,276491,354,0,2096,4237,0,16573,7226,3460,2195,3442,126,4,2756,1032,219,16,44,129,10,943,28,578,0,10,357,80,1,5,5,27,0,1,1,0,2,5.0
5.010542588,1,7,7,4,2,0,15,614291,4,2,2177,5545,1,18387,5482,1124,236,1254,315,121,2060,824,179,13,44,173,15,304,25,100,7,88,695,132,3,1,0,22,1,1,2,2,3,9.0
5.02950095,1,0,0,0,0,0,44,317970,529,0,2382,4672,0,17212,4684,2381,2062,2122,189,5,1560,533,407,5,16,225,12,863,38,220,0,17,358,71,1,0,0,252,0,1,0,0,1,3.0
5.022332113,1,5,5,2,1,0,13,274966,504,2,2354,4528,1,16407,1853,1849,1709,1863,0,9,69,20,387,0,5,219,16,816,34,204,0,10,331,78,1,0,0,249,0,1,0,0,1,2.0
5.010386339,1,0,0,0,0,0,7,281188,356,0,512,3982,0,16316,4525,2647,2052,2655,0,5,1171,374,219,8,5,131,11,951,34,578,0,10,337,84,1,0,0,10,0,1,0,0,1,5.0
5.010725592,1,0,0,0,0,0,6,578425,3,0,550,4970,0,23259,3851,903,282,902,189,5,1636,687,205,7,44,120,11,224,22,20,0,79,349,56,1,0,0,20,0,1,0,0,1,13.0
5.010470821,1,0,0,0,0,2,5,654867,3,0,517,5134,0,23548,2639,248,14,256,0,4,772,122,213,2,5,126,10,228,27,17,0,84,385,64,1,0,0,5,0,1,0,0,1,14.0
5.0127403,1,9,428,2,1,1,30,571423,73,56,2224,6321,1,24335,12872,2718,366,2721,378,9,5633,1930,272,31,44,217,15,417,76,21,19,103,568,83,2,0,0,493,5,1,0,0,1,11.0
5.010616366,1,0,0,3,1,0,6,594011,3,0,2788,4775,0,22336,4112,910,407,919,63,11,1627,688,197,7,45,118,13,217,32,22,0,81,361,78,1,3,8,21,0,1,2,1,2,13.0
5.01046639,1,6,5,7,2,2,6,653445,7,2,518,5054,1,23859,4556,632,155,641,0,18,1657,402,215,6,5,129,16,230,21,16,0,86,411,93,3,2,5,11,1,1,3,2,2,1.0
5.010474211,1,0,0,0,0,0,36,280936,349,0,2093,4437,0,16971,8458,3704,2659,3548,63,4,3055,1207,213,15,49,122,10,1123,38,802,0,10,371,73,1,5,5,31,0,1,1,0,2,7.0
5.010813666,1,5,5,2,1,8,88,305561,507,2,2415,4951,1,17676,8411,3152,1883,3169,126,9,3275,1069,403,13,45,223,16,850,37,225,0,22,413,85,1,5,5,278,1,1,1,0,2,3.0
5.017431879,1,0,0,0,0,0,14,594661,9,0,758,5349,0,23852,5803,1088,353,832,189,5,2483,796,215,9,16,126,12,241,23,28,0,87,412,73,1,0,0,12,0,1,0,0,1,1.0
5.010458201,1,0,0,0,0,2,42,296846,508,0,2417,4385,0,16546,2141,1844,1544,1970,0,5,222,52,407,1,6,221,11,849,36,224,7,32,367,70,1,0,0,243,0,1,0,0,1,3.0
5.009734045,1,5,5,2,1,2,8,665414,6,2,2284,6232,1,23185,3136,433,84,465,0,9,890,269,205,4,97,124,16,219,21,12,0,78,581,73,1,0,0,9,0,1,0,0,1,12.0
5.010387271,1,0,0,0,0,2,25,255984,339,0,2245,4161,0,16701,7084,3428,2214,3432,189,4,2522,946,217,11,45,124,10,1035,39,670,0,13,346,67,1,0,0,27,0,1,0,0,1,7.0
5.011081042,1,9,427,2,1,0,32,606890,87,56,2938,6575,1,24345,10272,1936,408,1952,189,9,4064,1255,307,24,5,233,16,454,85,17,18,103,565,82,1,0,0,495,5,1,0,0,1,11.0
5.010652147,1,0,0,0,0,0,7,628454,3,0,628,5397,0,23451,3309,490,86,486,0,5,926,268,211,4,6,123,11,227,32,15,0,82,380,61,1,0,0,8,0,1,0,0,1,1.0
5.010309785,1,0,0,0,0,0,11,280279,342,0,601,4149,0,16508,3369,2275,2099,2293,0,5,740,128,233,2,6,138,11,1044,29,667,0,20,351,74,1,0,0,4,0,1,0,0,1,6.0
5.010475873,1,0,0,0,0,0,8,577691,3,0,557,5774,0,23485,6271,1279,169,1281,0,5,2512,928,203,11,135,123,11,226,30,24,0,82,596,70,1,0,0,22,0,1,0,0,1,12.0
5.010558847,1,6,6,2,1,0,59,259429,495,2,2247,4508,1,16625,3899,2251,1738,2248,63,9,926,275,385,4,5,214,16,813,35,205,0,10,344,83,1,0,0,254,0,1,0,0,1,2.0
5.010341591,1,0,0,0,0,0,40,270664,513,0,2315,4427,0,16864,4147,2159,1681,2160,63,4,909,258,397,5,6,214,10,840,42,213,0,14,341,66,1,5,5,256,0,1,1,0,2,3.0
5.010528955,1,5,5,2,1,0,5,632042,3,2,546,6425,1,23731,4667,622,155,628,63,9,1672,374,215,6,97,129,15,228,21,15,0,86,590,72,1,0,0,10,0,1,0,0,1,12.0
5.01038094,1,0,0,1,1,0,19,278233,336,0,2231,4517,0,17304,8479,3616,2612,3592,63,133,3264,1056,216,13,45,209,13,1145,32,738,0,18,528,140,1,1,0,30,0,1,2,2,2,7.0
5.009706501,1,0,0,0,0,0,3,607910,3,0,521,4977,0,23502,5890,1255,295,1273,63,5,2471,941,205,11,45,120,11,229,26,26,0,81,372,69,1,0,0,24,0,1,0,0,1,14.0
5.010744881,1,0,0,0,0,0,45,285697,336,0,1873,4039,0,16332,4908,3059,2270,3058,63,5,1645,704,213,7,44,128,11,1032,34,674,0,10,343,72,1,0,0,21,0,1,0,0,1,7.0
5.010514167,1,0,0,0,0,0,5,583110,4,0,3042,6049,0,23464,3885,620,98,613,63,114,1160,353,205,8,98,183,11,324,25,78,0,78,727,111,1,0,0,10,0,1,0,0,1,12.0
5.022290664,1,5,5,2,1,0,1,532197,3,2,472,4256,1,22256,2088,406,199,427,189,9,667,284,23,4,16,33,15,45,29,23,0,10,233,73,1,0,0,55,1,1,0,0,1,10.0
5.010205289,1,10,428,5,3,0,22,592259,81,55,1609,6347,1,24425,12974,2743,554,2737,378,15,5647,1919,277,31,45,209,18,394,84,23,19,89,561,95,4,5,6,514,6,1,4,3,3,11.0
5.016824696,1,0,0,0,0,5,99,311063,527,0,2629,4723,0,17481,7319,2946,1626,2658,252,5,2746,916,393,13,16,213,11,843,40,228,0,16,380,74,1,0,0,258,0,1,0,0,1,3.0
5.010905486,1,5,5,3,2,0,18,259401,330,2,2103,4190,1,16999,8250,3571,2337,3598,126,11,3271,1077,215,13,44,133,16,1026,26,675,0,17,363,93,3,1,0,24,1,1,2,2,3,7.0
5.011049655,1,5,5,2,1,0,5,286660,337,2,1970,3933,1,16109,3842,2574,2246,2601,63,9,919,272,213,4,5,128,16,1020,25,659,0,10,322,74,1,0,0,5,1,1,1,1,2,7.0
5.010473698,1,5,5,3,2,2,2,657633,15,2,2856,5002,1,23867,3146,400,31,402,0,120,1033,237,213,6,5,195,15,332,21,80,0,92,543,132,3,1,0,5,1,1,2,2,3,1.0
5.010892865,1,0,0,0,0,0,13,284078,337,0,1944,4266,0,16737,7385,3561,2471,3580,189,118,2766,1046,207,15,44,190,11,1119,28,727,0,10,506,122,1,0,0,29,0,1,0,0,1,7.0
5.010473406,1,5,5,2,1,0,10,634863,5,2,816,5083,1,23680,6142,1300,484,1303,126,9,2511,948,205,11,44,128,16,231,30,25,0,78,394,80,1,0,0,27,0,1,0,0,1,1.0
5.009746075,1,0,0,0,0,0,28,259964,340,0,2177,4187,0,16480,6736,3358,2113,3407,63,4,2547,1011,221,11,45,130,10,948,32,582,0,12,345,71,1,0,0,24,0,1,0,0,1,5.0
5.010589762,1,0,0,0,0,0,24,258759,334,0,2049,4203,0,16830,6395,3208,2261,3226,63,5,2381,808,219,9,46,127,12,1037,34,679,0,20,355,72,1,0,0,22,0,1,0,0,1,7.0
5.010232842,1,0,0,0,0,0,0,568637,3,0,2601,5677,0,19692,1801,78,6,83,0,5,38,5,185,0,6,114,11,203,24,17,0,77,557,60,1,5,5,2,0,1,1,0,2,9.0
5.010334746,1,6,5,7,2,0,12,578268,15,2,3012,5204,1,23222,4806,1066,232,1075,189,127,1869,788,207,11,45,192,16,333,33,82,0,82,525,143,3,2,5,22,1,1,3,2,3,1.0
5.010429456,1,5,5,2,1,0,7,640446,3,2,2843,6169,1,23405,6276,1298,106,1301,252,9,2515,940,203,11,135,123,15,226,30,24,0,83,589,79,1,0,0,21,0,1,0,0,1,12.0
5.010549068,1,7,7,2,1,0,33,262764,346,2,603,4194,1,16464,5050,2953,2115,2971,63,9,1639,691,231,7,45,141,15,1054,38,676,0,13,357,85,1,0,0,22,0,1,0,0,1,6.0
5.010475034,1,5,5,2,1,0,3,600233,5,2,538,6074,1,23774,5735,1077,415,1078,63,9,2365,811,215,9,135,129,15,237,29,29,0,88,594,82,1,0,0,24,1,1,0,0,1,12.0
5.015605631,1,0,0,0,0,0,10,534302,3,0,508,4687,0,22600,2922,513,78,477,0,5,956,314,27,4,5,35,11,43,28,15,0,13,240,68,1,0,0,63,0,1,0,0,1,10.0
5.010549415,1,9,8,10,2,0,15,617054,4,2,2450,5847,1,19392,4867,921,218,923,126,24,1637,696,177,7,45,114,16,198,32,22,0,77,558,107,3,2,8,18,1,1,3,2,3,13.0
5.010100243,1,5,5,2,1,0,2,534524,3,2,554,5802,1,23230,3217,445,84,475,0,9,887,281,209,4,98,126,16,223,24,14,0,79,561,75,1,0,0,7,0,1,0,0,1,12.0
5.012714658,1,0,0,0,0,11,53,318055,508,0,2300,4400,0,16867,4072,2629,1807,2155,0,5,1387,747,387,4,6,215,12,829,41,210,0,11,379,77,1,0,0,253,0,1,0,0,1,8.0
5.010215095,1,0,0,0,0,0,7,581527,3,0,2914,5210,0,23806,5544,1078,226,1079,252,5,2379,808,210,9,44,123,12,233,29,27,0,89,397,69,1,0,0,24,0,1,0,0,1,1.0
5.017751136,1,0,0,1,1,0,1,505507,3,0,2416,4619,0,22170,691,113,64,135,0,7,68,71,21,1,5,30,13,33,20,10,0,10,218,70,1,3,6,54,0,1,1,0,2,10.0
5.009575952,1,0,0,0,0,0,56,323787,523,0,2266,4634,0,17419,6380,2755,1886,2753,126,5,2355,813,411,9,44,223,11,864,39,216,0,17,366,70,1,0,0,271,0,1,0,0,1,3.0
5.010495852,1,0,0,0,0,0,23,270311,343,0,2139,4364,0,16747,7469,3632,2282,3680,189,5,2898,1130,247,12,46,142,11,1066,32,691,11,50,384,71,1,0,0,24,0,1,0,0,1,7.0
5.009781716,1,0,0,0,0,0,3,290644,339,0,1863,3949,0,16205,3856,2572,2192,2592,63,5,881,267,211,4,6,127,11,1015,29,655,0,11,336,71,1,0,0,10,0,1,0,0,1,7.0
5.011732412,1,0,0,0,0,0,11,575615,6,0,2890,6148,0,23130,3226,621,86,914,63,5,1142,453,205,5,125,124,11,219,21,12,0,79,577,62,1,0,0,23,0,1,0,0,1,12.0
5.011140078,1,9,427,2,1,0,24,591129,75,56,1858,6340,1,24201,10919,2356,351,2373,252,9,4777,1697,279,27,45,220,15,423,79,22,19,100,568,84,1,0,0,496,4,1,0,0,1,11.0
5.01066008,1,0,0,1,1,0,44,331078,510,0,2358,4265,0,16422,1890,1766,1540,1769,63,6,42,13,389,0,5,212,12,826,36,206,0,10,333,71,1,3,6,242,0,1,1,0,2,3.0
5.010735485,1,5,5,2,1,0,89,260499,508,2,2488,4982,1,17107,6932,3082,2074,3071,378,9,2522,947,391,11,46,217,16,839,40,220,0,12,384,83,1,0,0,277,0,1,0,0,1,2.0
5.010599601,1,6,6,2,1,12,19,353397,333,2,2200,3928,1,17055,6600,3308,2317,3328,252,8,2406,816,213,9,44,130,14,1205,34,851,0,17,400,86,1,0,0,23,1,1,0,0,1,4.0
5.009513935,1,7,7,2,1,0,1,664243,3,2,2866,6352,1,22972,1263,66,7,90,0,9,7,6,207,0,99,125,16,227,27,20,0,81,586,71,1,0,0,4,0,1,0,0,1,12.0
5.017032344,1,0,0,0,0,0,3,537223,2,0,1390,4454,0,22228,1887,387,136,412,126,5,670,272,21,4,16,32,12,39,22,20,0,10,237,69,1,5,5,55,0,1,1,0,2,10.0
5.010792743,1,5,5,2,1,2,5,580117,3,2,1940,6012,1,23480,7746,1463,240,1463,126,8,3258,1059,205,13,133,126,13,229,30,29,0,86,594,81,1,0,0,27,0,1,0,0,1,12.0
5.010543088,1,5,5,2,1,0,2,573743,2,2,517,4641,1,23291,3221,478,85,467,0,9,918,257,207,4,5,129,15,222,28,14,0,79,375,78,1,0,0,8,0,1,0,0,1,1.0
5.010662889,1,5,5,2,1,0,11,575086,4,2,2889,4943,1,23534,4267,916,281,915,126,9,1648,702,215,7,46,133,16,242,36,29,0,83,403,76,1,5,5,17,1,1,1,0,2,1.0
5.010923814,1,0,0,0,0,0,15,276263,344,0,2307,4227,0,16567,3590,2344,2226,2334,126,4,807,129,235,2,7,133,10,955,39,574,0,21,341,67,1,0,0,10,0,1,0,0,1,5.0
5.010753819,1,0,0,0,0,0,11,286851,337,0,2143,4103,0,16324,4909,3048,2389,3056,63,5,1645,695,213,7,44,128,11,1024,34,666,0,11,339,73,1,0,0,23,0,1,0,0,1,7.0
5.011974704,1,5,5,2,1,0,70,273005,515,2,2258,4890,1,17016,6714,3043,2186,3051,252,9,2593,955,391,11,44,221,16,839,32,214,0,10,369,85,1,5,5,268,1,1,1,0,2,2.0
5.010302941,1,5,5,2,1,8,19,350158,339,2,2055,3734,1,16391,4021,2685,2136,2683,0,9,911,266,221,4,5,132,15,1213,24,845,0,10,351,92,1,0,0,7,1,1,0,0,1,8.0
5.013704358,1,0,0,0,0,0,3,584129,2,0,2860,4718,0,22279,2121,394,10,361,0,5,623,279,23,3,17,29,12,45,32,25,0,11,237,64,1,0,0,57,0,1,0,0,1,10.0
5.010870748,1,0,0,0,0,0,1,281742,339,0,1861,3882,0,15927,1978,2126,2092,2125,0,4,42,5,223,0,6,131,9,939,35,566,0,11,333,75,1,0,0,5,0,1,0,0,1,5.0
5.009859047,1,0,0,0,0,0,2,509048,2,0,520,4581,0,22186,741,98,1,80,0,5,6,51,25,0,6,34,11,42,24,17,0,11,212,60,1,0,0,57,0,1,0,0,1,10.0
5.010235248,1,5,5,3,2,0,13,285209,333,2,2081,4091,1,16323,4924,3060,2585,3047,126,123,1648,689,211,7,44,197,15,1084,32,684,0,10,471,134,3,1,0,16,1,1,2,2,3,7.0
5.010223899,1,5,5,2,1,0,36,262718,342,2,2106,4267,1,17028,8312,3524,2450,3547,189,8,3267,1066,229,14,45,134,14,955,32,586,0,18,356,80,1,0,0,29,0,1,0,0,1,5.0
5.009679912,1,5,5,2,1,0,6,500504,3,2,579,4677,1,22464,3893,757,213,734,63,8,1486,530,23,7,17,35,13,44,26,23,0,11,240,73,1,0,0,59,0,1,0,0,1,10.0
5.019821655,1,5,5,2,1,0,6,648000,5,2,2529,5484,1,19880,3460,408,83,715,126,9,825,269,181,4,34,112,16,198,23,13,0,74,550,73,1,0,0,19,0,1,0,0,1,9.0
5.011612367,1,5,5,2,1,5,62,303161,517,2,2499,4448,1,16388,1696,1741,1604,1753,63,9,5,7,393,0,5,217,16,830,30,204,0,10,357,80,1,0,0,257,0,1,0,0,1,3.0
5.012666487,1,7,7,2,1,1,4,650054,5,2,2946,6389,1,23673,4573,608,154,626,63,9,1629,394,213,6,97,128,15,227,21,15,0,85,597,72,1,0,0,11,0,1,0,0,1,12.0
5.011034008,1,5,5,3,2,0,21,284029,329,2,1933,4026,1,16464,6730,3435,2409,3436,63,11,2532,951,209,11,44,130,16,1010,25,661,0,10,347,86,3,1,0,23,1,1,2,2,3,7.0
5.010834515,1,0,0,0,0,0,37,268300,512,0,2409,4703,0,17152,6103,2868,1819,3008,0,5,2091,756,398,10,34,217,12,849,41,218,0,13,363,76,1,0,0,279,0,1,0,0,1,2.0
5.010152793,1,0,0,1,1,0,9,283478,337,0,1904,4003,0,16190,4713,3007,2326,3006,63,7,1642,687,209,7,44,124,14,1019,27,662,0,10,330,70,1,1,0,23,0,1,2,2,2,7.0
5.010829408,1,0,0,0,0,0,48,284341,503,0,2454,4673,0,16693,4000,2261,1675,2239,0,5,914,257,383,4,5,209,12,819,37,207,0,10,350,73,1,0,0,262,0,1,0,0,1,2.0
5.016315407,1,0,0,0,0,0,3,513455,2,0,2550,3948,0,22329,2074,406,73,433,63,5,672,285,23,3,16,33,11,44,29,23,0,11,224,65,1,0,0,56,0,1,0,0,1,10.0
5.010351059,1,8,264,4,3,0,8,640435,2,3,523,4965,1,23266,5868,1058,477,1079,189,12,2378,812,207,10,44,124,16,223,29,24,0,84,397,85,3,2,0,283,2,1,3,3,3,13.0
5.010536544,1,9,424,2,1,0,26,591853,94,56,2831,6225,1,24236,10167,1925,281,1940,189,9,4048,1254,301,24,5,222,15,421,87,14,18,91,563,81,1,0,0,486,5,1,0,0,1,11.0
5.042140051,1,5,5,2,1,1,3,583194,12,2,476,4775,1,22366,1226,263,72,283,126,9,318,153,24,5,5,33,16,43,20,16,0,10,228,81,1,0,0,56,0,1,0,0,1,10.0
5.010246001,1,9,427,2,1,0,17,585927,93,56,2918,6003,1,24294,10161,1917,218,1919,126,8,4049,1254,303,24,5,221,14,423,87,16,18,92,570,79,1,0,0,489,5,1,0,0,1,11.0
5.010608381,1,0,0,0,0,0,10,610975,4,0,555,5804,0,20474,6386,1078,225,1088,126,5,2391,812,189,9,45,116,11,214,33,31,0,85,568,72,1,0,0,24,0,1,0,0,1,9.0
5.010490196,1,0,0,0,0,0,12,616242,15,0,813,5357,0,23938,5038,768,100,767,0,5,1901,468,213,10,5,128,12,234,21,21,0,87,384,72,1,0,0,8,0,1,0,0,1,14.0
5.011285105,1,5,5,2,1,0,69,251104,503,2,2324,4755,1,17176,6049,5893,2005,5884,189,9,5377,3814,393,10,44,222,16,827,28,212,0,17,359,82,1,0,0,274,0,1,0,0,1,8.0
